system:index,aspect_deg,date,dewpoint_k,elevation_m,fire_label,landcover,ndvi,precip_total_m,slope_deg,temp_mean_k,wind_speed,.geo
732,203.89254393710715,2025-04-01,288.4638720466977,757,0,10,0.34791666666666665,0.006413566284130923,11.99468566491629,300.48982665652323,0.9407658221528659,"{""type"":""Point"",""coordinates"":[83.82154332821885,19.848466244577864]}"
733,227.64315495340148,2025-04-01,289.36996509915303,871,0,30,0.24106113033448673,0.0019878469037521995,15.445740091876292,298.4756258101691,0.8472808975832417,"{""type"":""Point"",""coordinates"":[82.26637174749592,17.938497635604165]}"
734,347.79259597038885,2025-04-01,280.3462078911918,503,0,10,0.49281553398058253,0.002913417630146853,2.3710156457661316,301.79878080458866,0.9266388314382243,"{""type"":""Point"",""coordinates"":[80.52116649877729,22.41363200444467]}"
735,238.07303872009396,2025-04-01,284.52670338040303,362,0,10,0.25654450261780104,0.011258559637020937,6.980570364404522,302.7865272703625,0.24029272928688952,"{""type"":""Point"",""coordinates"":[82.04659214455137,20.829033037027592]}"
736,138.19230569962372,2025-04-01,288.8242759250459,720,0,30,0.4844546800460602,0.014771553091954104,11.657369222559792,298.9220601944697,0.7206919676154306,"{""type"":""Point"",""coordinates"":[84.07212108911442,19.680210666351087]}"
737,166.48955191783764,2025-04-01,280.94713678814117,703,0,10,0.3797661413319776,0.008452611379574648,4.2844900405052755,300.3186550140381,0.9279132292086747,"{""type"":""Point"",""coordinates"":[80.88716105170977,22.349933717630964]}"
738,180.0,2025-04-01,285.4030635924566,262,1,40,0.204101373573225,0.011934073977421633,0.9274099368611016,302.16189929417203,0.5937071160600965,"{""type"":""Point"",""coordinates"":[82.06253509850426,21.56702021993783]}"
739,252.44919692689376,2025-04-01,289.79535107385544,93,0,40,0.6801895173230678,5.822054671753563E-4,1.5374966564378139,305.4602972666422,1.5498460051314387,"{""type"":""Point"",""coordinates"":[80.37513008230182,18.4093692031566]}"
740,90.0,2025-04-01,282.6411239533198,568,0,10,0.3336308195745947,0.0424665085601319,10.94372481567227,297.7691002800351,1.091126941909668,"{""type"":""Point"",""coordinates"":[81.75426837515663,22.942495859851963]}"
741,11.17790147222544,2025-04-01,279.88935102735246,741,0,30,0.17541899441340783,0.010619270019482485,5.185635393843607,298.49280865987146,0.7640901815715988,"{""type"":""Point"",""coordinates"":[81.1915684574071,23.057799936139233]}"
742,270.0,2025-04-01,288.85531666165303,99,0,80,0.0420899854862119,0.004175382070492617,0.4904233101340202,304.17074067252025,1.2984081056574441,"{""type"":""Point"",""coordinates"":[80.2716985094811,18.989092489167938]}"
743,65.39391604788965,2025-04-01,280.04318868546255,453,0,40,0.30443703513721465,0.0032465777921188987,1.1136222595794536,299.6665844690232,1.0423144856226632,"{""type"":""Point"",""coordinates"":[80.45876649039796,23.662232928503585]}"
744,288.8390063452425,2025-04-01,283.91600885845367,577,0,10,0.3124100201554852,0.003657864742230288,5.725443315620702,302.7605553581601,0.2883311957968505,"{""type"":""Point"",""coordinates"":[81.55660374679303,20.237737812909984]}"
745,180.0,2025-04-01,283.7379257111322,369,0,30,0.19766177270255575,0.0051076881217468895,0.4637353428839794,303.13870012192496,0.26562629139847804,"{""type"":""Point"",""coordinates"":[80.50911986760931,20.779791261549082]}"
746,139.61664160121217,2025-04-01,281.94596840086433,573,0,10,0.25687203791469193,0.010986985974263064,5.46266291440089,299.4226647331601,0.9971729601497604,"{""type"":""Point"",""coordinates"":[83.33740190100323,23.875843631019993]}"
747,60.783090504285575,2025-04-01,282.8999130158198,417,0,10,0.25295248558088435,0.0032845459508408226,5.681721256569782,303.10770007542203,0.1972967073381755,"{""type"":""Point"",""coordinates"":[80.71099659345106,21.23319668154553]}"
748,51.14826547891529,2025-04-01,287.8426620392572,589,0,10,0.45777468222183526,0.010256233029316775,4.4267527882042215,300.252469653175,0.7918984038162844,"{""type"":""Point"",""coordinates"":[83.85368568352683,19.989176526709137]}"
749,121.61617273147111,2025-04-01,283.18341259729294,518,0,10,0.37062037929926067,0.011650057845066897,5.2926646349786415,299.5361378079369,1.1660930499192306,"{""type"":""Point"",""coordinates"":[82.14905259160442,22.573578907840744]}"
750,75.94369005591597,2025-04-01,292.8810444332304,323,0,10,0.5025025025025025,0.001780348234127871,16.695425112004457,301.45004336039227,1.2563690960273532,"{""type"":""Point"",""coordinates"":[83.63024765072653,18.94177181283541]}"
751,340.0397326958604,2025-04-01,281.8408716746739,559,1,40,0.2303058387395737,0.024876581840466372,1.4798204892020863,298.6917425791422,0.6285924350080382,"{""type"":""Point"",""coordinates"":[83.34149273935634,23.392307265668183]}"
752,208.24469030356497,2025-04-01,285.03183614640005,292,0,40,0.4130596459913729,0.00568667273993384,1.0527303254778644,302.8104995545887,0.3871158972234989,"{""type"":""Point"",""coordinates"":[81.48183527207541,21.44785341357007]}"
753,72.61556146257156,2025-04-01,287.88873486291794,328,0,10,0.4217982075744435,0.01069712858672034,6.1843580621080605,301.63181768144887,0.7806692755359117,"{""type"":""Point"",""coordinates"":[83.66406161719293,20.074524774462216]}"
754,324.54499815168543,2025-04-01,287.70653620220367,163,0,40,0.24875183553597652,0.009108798913906924,1.7074312548157142,303.2518476758684,0.22832567457952838,"{""type"":""Point"",""coordinates"":[83.7800334218492,20.57940493956266]}"
755,312.7438620118298,2025-04-01,283.1741236277989,358,0,10,0.5017241379310344,0.013071658425282351,4.771775630108683,300.0983704158238,1.074415555713238,"{""type"":""Point"",""coordinates"":[82.82072462926155,22.452662408850614]}"
756,313.5821560985665,2025-04-01,294.467603910537,75,0,30,0.5063251106894371,0.0028214029597748436,1.3451242143489828,301.7508653004964,1.8609807823645461,"{""type"":""Point"",""coordinates"":[83.12766758535749,17.881487577149336]}"
757,19.749276151322466,2025-04-01,282.96247114454,291,0,40,0.24093002358755475,0.006077455692242495,1.477854866934387,302.6195583343506,0.694311193512855,"{""type"":""Point"",""coordinates"":[81.4279375903563,21.806023362839042]}"
758,334.946175174646,2025-04-01,294.75525969550716,41,0,10,0.2766645119586296,0.006173434071492068,4.597307313081653,301.83002499171664,1.855045245325387,"{""type"":""Point"",""coordinates"":[83.32830845331861,18.051224668011418]}"
759,82.52720522588282,2025-04-01,279.70339143843876,628,0,10,0.2926315789473684,0.008519532494496218,7.0950161960597375,299.40670258658275,0.9014431008725344,"{""type"":""Point"",""coordinates"":[80.66711237454301,23.33812010686179]}"
760,180.0,2025-04-01,280.7385825656709,578,0,40,0.2385542168674699,0.007682578973721377,0.4637353428839794,301.41505568368103,0.8776567499888167,"{""type"":""Point"",""coordinates"":[80.75076314800201,22.058045130418634]}"
761,-0.0,2025-04-01,285.8517766225906,294,0,40,0.185444366689993,0.016589718275021426,1.8543341688414132,302.2646185557047,0.25767083033461646,"{""type"":""Point"",""coordinates"":[81.6732818257218,21.082785756963574]}"
762,294.8719084300858,2025-04-01,284.8499048777989,229,0,10,0.33518197573656844,0.013406278901051394,1.1024681515345387,302.017844699678,0.3688575606195319,"{""type"":""Point"",""coordinates"":[83.20893412156772,22.001155904637976]}"
763,-0.0,2025-04-01,287.7179875600906,176,0,10,0.3288429875767101,0.017170565538357607,0.0,303.24511637006486,0.1935185785647845,"{""type"":""Point"",""coordinates"":[83.46653587158029,20.76725075371109]}"
764,327.3360194912583,2025-04-01,285.5645044871739,342,0,40,0.7793240556660039,0.01048614304537665,2.752204101240581,303.4666565486363,0.057778493552134054,"{""type"":""Point"",""coordinates"":[82.16034974103273,20.62750077172494]}"
765,144.5395727975452,2025-04-01,287.70653620220367,189,0,10,0.24781544914365605,0.009108798913906924,8.47784221890117,303.2518476758684,0.22832567457952838,"{""type"":""Point"",""coordinates"":[83.82199829506636,20.610008990127373]}"
766,310.92103939701866,2025-04-01,283.71209912073044,568,0,10,0.6195749775516313,0.011511372737835757,10.500660413492692,300.77186139424646,0.9784825247442761,"{""type"":""Point"",""coordinates"":[81.7853081344845,22.38252539106101]}"
767,196.14734195313827,2025-04-01,285.34115650540303,536,0,10,0.5982211910286156,0.0016479216145981468,10.502198022330209,302.00435883658275,0.8327271209332339,"{""type"":""Point"",""coordinates"":[80.90326745813029,19.616298862700404]}"
768,247.7392137324689,2025-04-01,282.4996444611322,464,0,30,0.2784484464674451,0.00681853514189612,4.884830200652571,299.32381103152323,0.8542779783154428,"{""type"":""Point"",""coordinates"":[82.65143496027318,22.928050723283047]}"
769,221.44658969632727,2025-04-01,291.46766785212924,470,1,30,0.5356651901634336,0.0061756096410263694,7.38301683919353,300.93848737080896,1.0266936407026326,"{""type"":""Point"",""coordinates"":[83.65337127213564,19.320501603678647]}"
770,180.0,2025-04-01,289.13095142727803,107,0,40,0.19291180024164317,0.0033679626512039817,0.463735342881014,304.5983820415678,1.3757624218738231,"{""type"":""Point"",""coordinates"":[80.31349070169874,18.908073151954174]}"
771,107.48305726968626,2025-04-01,286.13118394215905,586,0,10,0.6005772005772005,0.0015771709012497581,1.543264440226586,301.4786833808535,1.0943057229109217,"{""type"":""Point"",""coordinates"":[82.42274636846956,19.10497117233585]}"
772,190.05612402726135,2025-04-01,283.2424539384388,619,0,40,0.48395662757247176,0.0023335240411270775,2.8235983455103995,301.9981855664934,0.4633233803690098,"{""type"":""Point"",""coordinates"":[81.77770021763509,19.976896246407858]}"
773,19.70372171971149,2025-04-01,281.58665734245665,341,0,10,0.5002888503755055,0.0012827239560593284,2.952905427332557,303.04335739499044,0.35886591973298865,"{""type"":""Point"",""coordinates"":[80.59330721532324,21.443954012715494]}"
774,12.038806708274077,2025-04-01,284.7570035571144,364,0,10,0.22813345356176737,0.0026237241553772606,9.39827629135123,303.69974109104703,0.558516104135358,"{""type"":""Point"",""coordinates"":[80.53701898246912,20.31412600241486]}"
775,60.771156669034944,2025-04-01,289.2129187356858,233,0,10,0.40453508654233195,0.01721488159174811,2.8468034236678683,302.22138822646366,0.36626254161449456,"{""type"":""Point"",""coordinates"":[84.15315916171716,21.161512286441233]}"
776,103.10486968447526,2025-04-01,286.75839283352803,268,0,40,0.25582362728785357,0.029918196015309206,2.0444593871755257,301.59197044372564,0.41821118808306335,"{""type"":""Point"",""coordinates"":[82.91830515687617,21.37963151926162]}"
777,-0.0,2025-04-01,284.9054991858346,343,0,30,0.23688789460601542,0.012608455829571596,0.0,302.78669003077914,0.2624248626206,"{""type"":""Point"",""coordinates"":[82.20366604244153,20.903993692522107]}"
778,133.36254416823235,2025-04-01,292.9491829190935,103,0,40,0.3013731060606061,0.002370523624371401,1.3505715511441292,302.29865292140414,1.0363868956308255,"{""type"":""Point"",""coordinates"":[83.78222880941868,19.192900830131208]}"
779,-0.0,2025-04-01,286.2644498461769,583,0,40,0.2195582405134982,9.393266963471092E-4,1.390963080774087,301.4752479734875,0.8429904281237726,"{""type"":""Point"",""coordinates"":[82.71244726263184,19.28476318216596]}"
780,72.72175925827356,2025-04-01,285.74916780562626,286,0,40,0.7433514071778983,0.015404256396244875,1.5609817633652652,302.4787531353178,0.2264411921327896,"{""type"":""Point"",""coordinates"":[81.57721801858897,21.069285936425626]}"
781,180.0,2025-04-01,288.26197937556674,614,0,40,0.23543888433141918,0.009390430860470644,1.390963080774087,301.19670095897857,0.818235037116206,"{""type"":""Point"",""coordinates"":[83.83982449735443,19.964465295015117]}"
782,180.0,2025-04-01,286.61326285770957,228,0,30,0.23493496150783116,0.007135110311459414,0.9274099368670311,303.24037887936544,0.3215414490409557,"{""type"":""Point"",""coordinates"":[82.89230648503604,20.134887842189936]}"
783,47.0103526411956,2025-04-01,285.1722053800311,295,0,40,0.17266187050359713,0.00836923938269507,2.0394745597786756,302.730996903919,0.16867398188082905,"{""type"":""Point"",""coordinates"":[81.31679995154714,21.22317961522574]}"
784,308.1468466811254,2025-04-01,280.93471468062626,444,0,30,0.3435745937961595,0.009254755787800661,4.495474735027979,299.4842288607643,0.6746200313038632,"{""type"":""Point"",""coordinates"":[80.90145241559381,23.6055250746168]}"
785,160.31544992252077,2025-04-01,285.42108349573044,272,0,40,0.35159500693481277,0.007285060696553103,1.4772569267552187,302.67650122869594,0.31292175406629047,"{""type"":""Point"",""coordinates"":[81.5341232289047,21.289640206998143]}"
786,119.66271536801878,2025-04-01,279.8764929544358,870,0,10,0.5755470649531087,0.005380662493656985,14.664176918868542,300.39651843479703,0.8782914278530416,"{""type"":""Point"",""coordinates"":[80.73330002864529,22.258997029362423]}"
787,86.4049878506628,2025-04-01,292.007648785909,423,0,10,0.5323331608898086,0.04336573403353583,7.355159755816679,299.3718427930559,0.5987836057329243,"{""type"":""Point"",""coordinates"":[84.3916084290105,19.5399049692821]}"
788,180.0,2025-04-01,281.93806870778405,428,0,40,0.2926084300549786,0.02322076480860602,1.8543341688295631,299.0997015635172,0.6630334959859415,"{""type"":""Point"",""coordinates"":[81.35270274955512,23.60314234014401]}"
789,76.8637425292974,2025-04-01,284.81598676953996,304,0,40,0.7856937661591497,0.011708351187657229,2.0396640016236884,302.6051191602434,0.31434088022171836,"{""type"":""Point"",""coordinates"":[82.20821116545635,21.012904880509907]}"
790,276.1371418102717,2025-04-01,289.4202231906709,435,0,10,0.5247181266261925,0.018883021883915774,24.429954202021854,302.0345915839785,0.32216344626396987,"{""type"":""Point"",""coordinates"":[84.23123257271865,21.26966318200276]}"
791,160.29447665439304,2025-04-01,286.7361411594209,268,1,40,0.4761189546410333,0.024266632609318606,2.9529386229647487,301.5704046885172,0.46882616139356154,"{""type"":""Point"",""coordinates"":[82.63737783255529,21.45812098994245]}"
792,168.01865776476103,2025-04-01,284.9875129972185,628,0,30,0.4385139901246179,0.006619843058537356,2.369014219039102,302.03012729826423,0.9947724948673182,"{""type"":""Point"",""coordinates"":[82.07548981405405,19.535154170340544]}"
793,152.14911594835573,2025-04-01,288.6095833097185,307,0,40,0.27093389296956977,0.004349725656460635,1.048883213181917,303.02716854640414,1.1124430730221646,"{""type"":""Point"",""coordinates"":[80.78261920897683,18.86218914692337]}"
794,273.7524800175766,2025-04-01,282.4071849187215,997,0,10,0.542495212844307,0.05944597940916907,13.892941309881234,296.7641360873268,0.8785640492792568,"{""type"":""Point"",""coordinates"":[83.99842717523477,23.33315643232826]}"
795,180.0,2025-04-01,284.72123695555183,422,0,40,0.25945017182130586,0.0416209719705094,2.317462738066788,299.5142232804072,0.8380680767355149,"{""type"":""Point"",""coordinates"":[84.22971895679791,22.626260668174115]}"
796,133.52188522615333,2025-04-01,296.00016761961433,41,0,10,0.41720629047178537,0.0030971638488281883,2.0194546134512685,301.75796863010953,2.984135888093267,"{""type"":""Point"",""coordinates"":[83.70433086146242,18.25185595480695]}"
797,126.37901176490779,2025-04-01,283.26272923605785,550,0,30,0.23212954085437307,0.03535282831663977,6.230282030325881,298.0323885054815,1.1462960176146975,"{""type"":""Point"",""coordinates"":[82.05680837006591,22.946003691062216]}"
798,11.119327468426405,2025-04-01,290.59069147564117,460,0,30,0.5892881173462522,0.017992081456135622,12.555753966398072,299.5075849805559,0.6698171314086796,"{""type"":""Point"",""coordinates"":[84.21354789845978,19.57329353156449]}"
799,301.4081626393819,2025-04-01,281.6765534083048,470,0,40,0.23648,0.025767179541539065,1.7791925559199329,298.9523220062256,0.6694293803254177,"{""type"":""Point"",""coordinates"":[81.50202542982939,23.666565249131704]}"
800,132.7733972228437,2025-04-01,283.541090238662,330,0,50,0.20098089302135486,0.009597109966229311,2.047773291510867,301.29354921976727,0.8742673261175474,"{""type"":""Point"",""coordinates"":[81.69795094139407,22.30954748231381]}"
801,208.2999706822063,2025-04-01,287.97423639751617,203,0,40,0.49985775248933145,0.03685608726019751,1.053276609849995,301.71749360220775,0.10218563619493161,"{""type"":""Point"",""coordinates"":[83.44585452477358,21.78216002084904]}"
802,-0.0,2025-04-01,293.42926801953996,64,0,40,0.37627341439369044,0.004880013279866091,1.3909630807829783,301.0267035166422,1.2514149586357768,"{""type"":""Point"",""coordinates"":[83.86033224856874,18.872754288440202]}"
803,180.0,2025-04-01,281.9979703539894,635,0,10,0.4749316317228806,0.02200807850832831,2.3174627380815918,298.2271255311511,0.7750497617798897,"{""type"":""Point"",""coordinates"":[82.07711656565792,23.623249259380525]}"
804,327.5969994591216,2025-04-01,286.5051143737067,579,0,30,0.2533400554575246,0.0010394326972473777,2.744231180101715,301.41241082691005,1.0861727130994832,"{""type"":""Point"",""coordinates"":[82.38096757338867,19.030866641632635]}"
805,160.29079954740413,2025-04-01,284.8979947680519,292,0,40,0.14627414903403863,0.0068400524186600364,1.477484367941068,302.6623236338297,0.5511321610144487,"{""type"":""Point"",""coordinates"":[81.8315750822101,21.487981103798283]}"
806,240.90644735531131,2025-04-01,287.44125997452505,736,0,10,0.48106008047731375,0.018768551163624636,14.913698386252472,298.78878266470775,0.5935719778489825,"{""type"":""Point"",""coordinates"":[84.16779965263896,20.115434186207256]}"
807,304.84188353035955,2025-04-01,279.5651439030965,586,0,30,0.264050901378579,0.002255799584339968,2.4336886491315926,301.2892883845738,0.7035124376204612,"{""type"":""Point"",""coordinates"":[80.47402841385106,21.853930491511353]}"
808,313.3455071357318,2025-04-01,285.2284449168614,570,0,40,0.21007462686567163,0.005103724412869326,0.6755923143981116,302.2460115523565,1.1411211281388962,"{""type"":""Point"",""coordinates"":[82.17945742205023,19.290892437731074]}"
809,229.78250011662885,2025-04-01,281.50346933092385,517,0,10,0.293586851434096,0.003295274786900393,7.144890975754587,302.49543026515414,0.3684721099592742,"{""type"":""Point"",""coordinates"":[80.8346190961633,21.541749888465834]}"
810,117.12523396359525,2025-04-01,293.8480680102394,103,0,30,0.415678776290631,0.003307300023983828,7.083572235306517,301.7596252986363,1.2997168939313248,"{""type"":""Point"",""coordinates"":[82.91561963156794,17.939682423324957]}"
811,107.17139221654628,2025-04-01,283.3969310124715,290,0,40,0.36171373993723566,0.007351355962704531,1.570394945040173,302.5276975177584,0.8132986161114171,"{""type"":""Point"",""coordinates"":[81.62204244412122,22.02601500440719]}"
812,147.13905278274638,2025-04-01,285.29861790793285,252,0,40,0.2384381057878704,0.013082387261341921,2.7582900696593042,302.41161446344285,0.680704935806844,"{""type"":""Point"",""coordinates"":[81.84477205729985,21.74449829473277]}"
813,294.5929758918573,2025-04-01,282.40856256939117,485,0,30,0.23596047240298867,0.023771332912396304,3.339171972267595,298.9870771680559,0.6994089392350837,"{""type"":""Point"",""coordinates"":[81.89814120470079,23.741273702841504]}"
814,287.388197961627,2025-04-01,285.25943333762035,392,0,10,0.2919903941234638,0.003553988747547976,1.551417376609945,303.8390058789934,0.5676495088263852,"{""type"":""Point"",""coordinates"":[81.13967728795981,20.038671290883194]}"
815,133.4839419169448,2025-04-01,288.90447030748635,295,0,10,0.27056019070321813,0.0010347835349548973,2.020863071418593,304.450729279291,1.6442308161808168,"{""type"":""Point"",""coordinates"":[81.58883489266152,18.480818782278348]}"
816,46.79839943035923,2025-04-01,285.2079429172334,330,0,40,0.22950320024382811,0.002948614172886721,2.031433656417528,303.6830232711066,0.696514287597751,"{""type"":""Point"",""coordinates"":[80.54683180421375,20.096795166714546]}"
817,79.32472022965278,2025-04-01,286.7052748089745,231,0,30,0.26703499079189685,0.0014047048615921653,2.501857381824185,303.85743268330896,0.8627454437915363,"{""type"":""Point"",""coordinates"":[80.5663994653055,19.51968286532451]}"
818,-0.0,2025-04-01,283.67596630823044,305,0,40,0.20419885125767478,0.007000180296849123,0.0,301.7686294374012,1.0386180394110993,"{""type"":""Point"",""coordinates"":[82.26719196075759,22.285657319330674]}"
819,249.72836565078558,2025-04-01,284.64800058092385,368,0,10,0.37756497948016415,0.018365072421978823,2.6750180460682875,300.12173816135953,0.9212045235898246,"{""type"":""Point"",""coordinates"":[83.08947740326644,22.57606741711698]}"
820,193.2982215561519,2025-04-01,285.761799176534,337,0,10,0.4741306191687871,0.01101218383784186,4.280723733591931,303.2809236617315,0.33609527860399674,"{""type"":""Point"",""coordinates"":[82.37676234691635,19.91488341038781]}"
821,160.64764199603792,2025-04-01,290.26894900912333,173,0,40,0.24058323207776428,3.6747973437201154E-4,1.4742252771744981,304.5094392867315,1.6742887056904152,"{""type"":""Point"",""coordinates"":[81.1110351216465,18.364953332193267]}"
822,133.49033166332063,2025-04-01,288.9307154246739,247,0,40,0.29493600445186424,3.511778640259422E-4,0.673790206531702,304.5360273633684,1.7740337890933724,"{""type"":""Point"",""coordinates"":[81.63773920510869,18.442045828383286]}"
823,270.0,2025-04-01,284.11869208017987,266,0,10,0.32690058479532164,0.006696494631718508,1.5024100529968767,301.7595381055559,0.881085862407864,"{""type"":""Point"",""coordinates"":[82.68162181898082,22.21218821680174]}"
824,133.4398523257623,2025-04-01,296.6306724094209,17,0,40,0.24746835443037973,0.002958478741597048,2.0225032625834,301.1499422164191,2.7225759171635495,"{""type"":""Point"",""coordinates"":[84.36503491752656,18.74268552072633]}"
825,180.0,2025-04-01,288.8478064309983,485,0,30,0.32890940565493365,7.026962565888084E-4,1.8543341688414132,300.3020941416422,0.5934828897144772,"{""type"":""Point"",""coordinates"":[82.28612318325074,18.240014514950804]}"
826,213.59768703494208,2025-04-01,288.05264041537333,645,0,10,0.5807975807975808,0.0181357584523667,4.445099937045226,301.4252863384428,0.812964011231364,"{""type"":""Point"",""coordinates"":[83.29800268144095,19.816804138397128]}"
827,312.55868046296376,2025-04-01,282.2016533897036,521,0,40,0.1848151848151848,0.023700746111821047,2.0561093123425707,298.7509641193208,0.8442028923183479,"{""type"":""Point"",""coordinates"":[82.9409165211711,23.33321913263192]}"
828,90.0,2025-04-01,285.66201541537333,269,0,40,0.5709844559585492,0.01576262932295691,2.9760456953340606,302.62558046976727,0.2971205146545617,"{""type"":""Point"",""coordinates"":[82.73610053368182,20.91369025890568]}"
829,46.980342760867046,2025-04-01,285.0068582353138,328,0,40,0.3982102908277405,0.008575322442005984,2.03833051023191,302.73439162118086,0.04972206710019648,"{""type"":""Point"",""coordinates"":[80.87027320352344,21.068117476302486]}"
830,180.0,2025-04-01,284.6073569797334,337,0,40,-0.04154427192614352,0.00973342578883063,0.4637353428839794,302.9425563812256,0.1467587465764642,"{""type"":""Point"",""coordinates"":[80.71481394689998,20.895954357614077]}"
831,144.27982370002024,2025-04-01,285.27934242430194,269,0,40,0.6595883698137863,0.011021348051976076,1.7130921615121546,301.7614563533238,0.5863501269252166,"{""type"":""Point"",""coordinates"":[82.45754250328869,22.016098343302655]}"
832,257.9465931675228,2025-04-01,288.88596793583457,645,0,10,0.7118596093971129,3.94823365162722E-4,19.230577256407052,302.9100217365083,1.7718590740396871,"{""type"":""Point"",""coordinates"":[81.33265633881854,18.372518274200694]}"
833,207.8846435425903,2025-04-01,281.6286611557007,722,0,10,0.4845167344385361,0.021245630793522707,16.814006273447518,298.78165027073453,0.768133955876338,"{""type"":""Point"",""coordinates"":[81.73681215764526,23.60717610178768]}"
834,337.0506913120924,2025-04-01,285.9246467862811,579,0,10,0.4020618556701031,0.006039919667195193,2.5164096202561295,302.15302303859164,1.3616338797622967,"{""type"":""Point"",""coordinates"":[82.04046311820886,19.150145746529976]}"
835,117.63024062256439,2025-04-01,290.2662053335281,333,0,40,0.37976782752902155,0.019794034175824038,4.987170143030204,300.76815278189525,0.9943189097417428,"{""type"":""Point"",""coordinates"":[83.49812705368768,19.570703878731674]}"
837,88.96084145662941,2025-04-01,291.31810265495665,284,0,10,0.5565092989985694,0.00431066971297156,24.05095093088916,301.3828000568208,0.910476647701165,"{""type"":""Point"",""coordinates"":[83.81254427904746,19.401739748112156]}"
838,90.0,2025-04-01,289.58625044141496,194,0,40,0.3652173913043478,0.039000692181538454,3.4830943290701573,301.9414577484131,0.2730411212294517,"{""type"":""Point"",""coordinates"":[83.50289953769716,21.433051601435245]}"
839,309.0429219362838,2025-04-01,286.8124990463256,572,0,10,0.547264374216901,0.004285397343586794,4.40858696681011,302.17977387564525,1.3604675796562444,"{""type"":""Point"",""coordinates"":[82.01157553203012,18.880645929648043]}"
840,221.78053270020416,2025-04-01,290.1078220094953,938,0,30,0.6112696148359487,0.001594396643589846,23.468638107185292,299.8997097015381,0.7124589633585543,"{""type"":""Point"",""coordinates"":[82.2637521893023,17.950536634740658]}"
841,260.4988460535348,2025-04-01,283.2136569704329,790,0,40,0.27738644644158367,0.05566281300063025,5.600950171750822,296.2281544094994,1.051659298212947,"{""type"":""Point"",""coordinates"":[84.12095375479304,23.00050361342476]}"
842,108.99827537707489,2025-04-01,280.2989201772781,420,0,40,0.3814826598790964,0.005818473510693423,4.265731524859829,300.168723605928,1.077715900118206,"{""type"":""Point"",""coordinates"":[80.24112879102127,23.347552607114995]}"
843,315.3846148246208,2025-04-01,280.66996161142987,828,0,10,0.35726981869889796,0.028356539421032778,7.129220930816099,298.30576206388923,0.9154395177606495,"{""type"":""Point"",""coordinates"":[81.49922154851339,22.871365069002856]}"
844,215.46279749403854,2025-04-01,284.7077917825609,350,0,30,0.20659211300765157,0.009267391972493044,1.7075966205190924,302.80233828226727,0.16886290440510815,"{""type"":""Point"",""coordinates"":[81.73126890343323,20.622829964827368]}"
845,79.08041521568956,2025-04-01,292.57477001916794,481,0,10,0.3408263416178566,0.04651554148669135,21.03404841175713,299.90068045116607,0.6560407179563124,"{""type"":""Point"",""coordinates"":[84.39842110030855,19.406684690934295]}"
846,70.77458759018714,2025-04-01,287.78131298791794,570,0,10,0.3648412975235438,0.01890608888144385,26.178866941762223,300.695602326166,0.8133657427285997,"{""type"":""Point"",""coordinates"":[83.34455944710002,19.680890095699972]}"
847,60.78990217923537,2025-04-01,285.71642389751617,297,0,10,0.27116035703293323,0.008806096725415102,5.682921435057768,302.30279168628516,0.4810628802162886,"{""type"":""Point"",""coordinates"":[82.18578173642148,21.274228882580466]}"
848,-0.0,2025-04-01,284.9509790965489,292,0,40,0.19683089873731122,0.008492829613636843,0.4637353428839794,301.7317002614339,0.7085633512265461,"{""type"":""Point"",""coordinates"":[82.50872711898353,22.120349200826034]}"
849,107.28690490283243,2025-04-01,290.32135786328996,123,0,10,0.2675532675532675,0.017287047915409914,1.5602236447093232,302.37219156537736,0.5629577919625116,"{""type"":""Point"",""coordinates"":[84.30600599965338,20.9900111984146]}"
850,39.100895648100234,2025-04-01,281.7585207167126,472,0,10,0.368705035971223,0.014389427714299075,17.91721188101938,298.9722427186512,0.7444747834178344,"{""type"":""Point"",""coordinates"":[82.20931565445414,24.087934832663503]}"
851,270.0,2025-04-01,285.00507368360246,251,0,40,0.14918815663801338,0.0015995226430405296,1.9798644400406593,303.9359936487107,0.48736980783953937,"{""type"":""Point"",""coordinates"":[80.30685841348831,20.5194909438932]}"
852,53.94291108431782,2025-04-01,283.4404171080816,733,0,10,0.5487320501069355,0.018280418925236575,11.654902647187871,299.01715296790707,0.9211617931382771,"{""type"":""Point"",""coordinates"":[82.96132285609494,22.74760970071753]}"
853,75.24960024262113,2025-04-01,281.42862279074535,867,0,30,0.2558911384002655,0.03956508856291663,3.63791279813167,297.5085615430559,1.028587165529197,"{""type"":""Point"",""coordinates"":[81.70569596523376,22.85379103663348]}"
854,90.0,2025-04-01,288.85251485733767,239,0,10,0.41124464705069763,0.021005155854176394,2.990811972983987,301.7759420304072,0.2864975160694401,"{""type"":""Point"",""coordinates"":[84.26164702943764,21.64391699530512]}"
855,14.95830609561995,2025-04-01,284.68423802512024,385,0,40,0.2133242071640429,0.009367557578038088,3.8343549447215244,302.8571013496035,0.13211191808668418,"{""type"":""Point"",""coordinates"":[80.97748480616085,20.652843460621668]}"
856,-0.0,2025-04-01,285.00444589342385,584,0,10,0.32984542211652795,0.0030454270171631492,2.7802885155287553,301.7784648168655,0.8611411013456696,"{""type"":""Point"",""coordinates"":[81.5626151250371,19.641598546868657]}"
